,CL3,CC1,SV1,M31Fcsw,M11Fcsw,M31Plmr,M11Plmr,F21Plmr,M31Tong,M11Tong,LMEpi24M,SLEpi20M,AQC1cm,AQC4cm,AQC7cm,NP2,NP3,NP5,TRRsed1,TRRsed2,TRRsed3,TS28,TS29,Even1,Even2,Even3
245143,0,2,0,1,0,0,0,0,24,1,4,2,10,34,5,1202,357,2839,3,1,1,0,0,3,1,1
227671,0,0,0,1,1,1,0,1,3,2,1,0,11,98,22,3339,10,152,0,1,0,1,0,5,0,0
119942,0,0,0,0,1,0,0,0,5,1,0,1,7,37,7,1227,49,226,1,0,1,0,0,5,0,0
577212,0,0,0,0,0,0,0,0,0,12,1190,290,16,0,3,0,0,1,1,0,0,0,0,0,0,0
323190,1220,847,567,1,1,0,14,2,0,0,27,82,85,54,42,1,0,0,1,1,0,0,1,11,2,0
584845,1063,410,1,0,0,0,1,0,0,0,0,2,82,77,76,1,0,0,0,0,2,0,0,5,1,0
534533,0,0,0,0,0,0,0,1,5,10,9,8164,88,22,62,2,1,1,0,0,1,1,0,3,3,3
285033,942,648,2,0,1,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,0
319505,30,120,22,2,7,22,34,1,51,492,37860,47,13797,4614,4131,30,32,9,21,17,10,4,31,62,9,19
170976,36,493,48,2,1,5,20,1,19,18,1164,1768,18920,2372,2454,15,32,38,2,4,5,5,38,122,4,7
535322,1,1,0,0,2,1,0,0,2,0,30,2,1478,90,38,1,0,2,16,2,1,0,4,8,0,0
510993,5,249,3,0,0,0,1,0,7,13,503,311,2285,606,806,6,11,58,4,2,0,1,6,17,3,1
106097,1,0,1,0,0,0,0,0,0,5,171,6,692,83,97,1,0,0,0,1,0,0,1,3,1,0
562802,10,46,11,0,0,0,0,1,3,3,1,201,2757,156,113,1,4,6,66,17,4,0,10,12,0,0
580227,0,0,0,0,1,0,1,2,12,0,2,0,19,34,7,756,529,1379,3,5,2,0,2,3,1,0
161217,1,1,2,4,2,1,0,0,109,7,2,5,47,125,19,3043,1427,9639,15,6,1,5,1,8,0,2
155518,3,1,0,2,6,1,3,1,70,9,4,7,46,137,29,3763,2878,7385,14,3,3,4,1,5,1,0
338616,0,1,0,0,0,1,5,1,6,0,1,1,59,5,2,0,8948,128,16,3,3,0,0,2,1,0
152550,0,0,0,0,0,0,0,0,14,0,43,2,6,4,2,1,13,1084,11,2,0,2,0,0,0,0
305960,0,0,0,0,1,0,0,1,10,1,0,1,4,26,11,830,12,661,6,2,0,1,1,3,1,0
346553,1,2,1,2,0,0,0,3,15,4,4,6,20,190,28,5490,32,455,12,106,16,2,4,7,1,5
237232,2,1,0,0,5,1,0,1,12,3,3,2,16,113,23,3435,31,318,9,11,7,2,0,5,1,1
278234,0,1,2,4558,15,1,0,0,2,0,0,0,16,0,1,0,1,0,0,0,1,270,1163,1,0,0
177339,1,3,1,5871,5879,0,28,0,4,2,2,0,18,0,1,0,1,0,0,0,5,309,1452,3,0,3
1596,15,152,0,0,0,0,0,0,0,0,2,3,407,376,321,3,1,1,0,0,1,0,0,3,1,0
248041,0,76,1,0,1,0,7,0,1,1,20,147,743,24,12,0,3,0,0,0,1,1,3,6,1,0
252314,2,112,74,0,0,4,15,31,1,0,2,346,570,24,25,0,1,1,0,0,0,0,1,2,0,1
119231,0,3,3,1,3,0,0,0,18,120,6028,8233,118,31,91,3,6,2,4,2,0,0,1,3,3,4
570886,1,15,6,1,0,4,2,0,2,2,11,2750,230,43,54,1,2,0,0,0,1,0,0,2,1,0
127649,1535,2047,4,0,0,0,0,0,1,0,1,1,12,11,11,1,0,0,0,0,2,0,0,7,7,1
154899,284,497,4,1,0,0,1,0,0,0,0,1,383,169,158,3,0,0,1,0,3,0,0,1,0,0
227051,201,1900,6,1,1,0,0,0,7,1,1,6,1517,557,264,2,3,2,1,11,1,0,5,15,5,1
154102,687,2698,4879,3,2,2,64,0,1,1,1,0,1,2,3,0,0,1,3,4,4,3,0,3,5,11
352632,429,5738,642,2,0,0,1,0,1,0,0,0,0,0,1,0,3,1,0,15,4,0,1,1,11,2
161227,463,3860,1570,1,2,0,1,5,0,1,2,0,41,61,87,0,0,1,1,0,0,0,0,2,10,6
152195,280,1854,24,0,0,1,0,0,0,0,0,0,40,13,12,0,1,0,0,0,0,0,0,3,10,0
223329,1040,8502,171,1,2,4,0,0,1,1,0,1,42,88,67,2,2,0,0,3,0,2,1,7,28,3
222701,116,893,428,0,0,0,0,0,0,0,0,1,3,0,6,0,0,0,0,0,0,0,0,0,1,0
226045,62,2226,2,2,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,1,0,0,1,6,0
208283,401,12462,11,0,2,7,0,0,3,1,2,0,2,0,12,0,1,0,0,12,7,0,0,5,30,0
220494,1274,19769,86,5,5,7,1,0,1,0,1,0,5,3,3,0,0,1,0,36,23,1,3,9,41,1
220859,19,1306,0,1,0,0,0,0,0,0,0,0,3,0,3,0,1,0,0,2,0,2,0,2,3,0
225313,89,1215,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,0,0,1,3,0
3046,3562,26585,40,5,5,8,0,0,0,0,3,0,5,3,5,0,3,1,1,5,1,2,1,18,64,1
225633,40,2591,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6,0
245203,444,6268,65,1,1,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,2,0,2,17,1
214739,118,1037,1,0,0,0,0,0,0,0,0,0,4,2,4,0,0,0,0,0,0,0,0,1,3,0
335630,135,2659,19,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,25,2
340507,410,7195,63,2,2,3,0,0,0,0,2,0,1,0,0,0,1,0,0,0,2,0,0,1,8,1
559200,186,856,4903,0,1,0,9,0,1,0,0,0,8,0,1,0,1,0,1,0,0,0,0,1,2,4
225899,291,3163,2,1,0,0,19,0,0,0,0,0,11,17,20,0,0,0,0,0,0,0,0,1,7,0
1605,307,404,4290,0,0,0,31,0,0,0,0,1,0,3,1,0,0,2,0,0,0,0,0,3,0,2
592952,204,472,2606,3,0,1,11,1,0,0,0,1,20,15,38,0,0,0,5,1,1,0,1,4,4,30
309788,5821,26738,41,7,3,13,3,7,5,1,2,1,16,16,21,1,3,1,0,57,19,2,0,21,32,0
256977,4831,36632,41,9,5,8,14,1,5,0,4,2,16,45,49,1,1,4,1,7,8,2,1,25,72,6
256227,215,1813,30,1,1,0,2,0,0,0,4,1,2,3,2,0,0,0,0,44,19,1,0,3,14,0
512364,385,2582,3,0,0,0,0,0,1,0,0,1,7,3,1,0,0,1,0,1,3,0,0,5,22,0
240687,5544,25442,44,13,9,13,21,2,14,5,3,3,35,27,35,3,5,3,0,38,16,6,2,57,174,3
150925,719,14689,17,1,5,4,132,1,0,0,1,2,0,0,0,0,1,2,0,4,6,3,1,3,27,0
243353,204,871,3,0,0,0,0,0,1,11,231,0,19,1,2,0,0,2,0,1,0,0,0,4,5,0
206632,1202,2704,1,0,1,0,16,0,0,1,1,1,20,15,20,0,0,0,0,0,0,1,0,2,3,1
201417,668,2435,0,0,0,1,0,0,0,0,1,0,4,1,5,0,1,0,1,0,0,0,0,2,9,0
252778,390,3833,2,0,0,1,5,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,3,4,0
244491,1854,3397,4,1,2,1,0,0,1,0,2,0,5,1,0,0,0,0,0,0,1,0,1,7,18,0
578268,13903,677,6,3,3,0,1,0,2,0,5,2,19,1,0,1,3,1,1,1,1,3,1,68,2,1
236458,87,96,4,1,0,0,21,0,2,0,3,3,376,538,593,4,0,1,1,0,0,0,0,3,1,0
354713,1326,1645,596,0,1,1,4,3,5,2,11,17,4956,1792,779,10,11,4,4,0,4,1,15,21,9,5
142335,277,624,116,1,0,1,2,25,0,1,1,34,271,274,332,3,1,0,0,0,0,0,1,2,0,0
251499,818,1862,1525,1,1,0,37,1,2,0,3,7,302,181,288,0,1,0,1,0,0,0,1,3,5,6
104784,84,456,747,0,0,0,27,1,2,0,2,11,1091,566,562,3,3,1,1,0,0,0,4,4,2,4
347528,733,496,5,1,0,0,59,0,1,1,0,19,8,4,1,0,0,0,1,0,0,0,0,6,2,0
541789,324,122,698,0,0,9,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,0,1
216255,100,353,635,0,0,0,17,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,5
239430,901,492,1,0,0,0,20,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,1,4,2,0
250649,818,63,124,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,4,0,1
331129,792,93,0,0,0,0,0,0,1,0,0,1,45,202,177,0,0,0,1,0,0,0,0,1,0,0
536090,1532,740,29,0,2,1,0,0,0,0,2,3,36,186,191,1,1,0,0,0,0,0,1,10,1,0
222261,219,39,0,0,0,0,0,0,1,0,6,23,578,2254,2435,19,1,1,1,0,1,0,2,2,0,0
222914,2808,387,2,1,0,0,0,0,1,0,1,0,43,135,124,0,0,1,0,0,0,0,0,8,0,0
589297,1086,380,1,1,0,0,2,0,1,0,0,0,6,60,35,0,0,0,0,0,2,0,0,3,1,0
578045,24,5,0,1,0,0,0,0,1,1,3,6,148,650,703,6,1,0,2,1,1,0,1,0,0,0
217650,71,141,2,0,1,0,0,0,2,0,3,3,134,546,600,7,1,0,0,0,1,1,1,0,0,0
152799,795,281,8,1,0,1,0,0,3,2,14,26,596,2618,2929,13,1,1,0,3,0,0,3,11,2,1
137061,187,40,1,0,0,1,0,0,0,0,3,9,131,593,675,2,2,1,1,0,1,1,0,5,0,0
539821,472,438,9,1,0,0,0,0,0,1,0,0,63,236,267,2,0,0,0,1,0,0,0,4,1,0
241839,1040,388,0,1,0,0,1,0,1,1,4,11,131,621,683,3,1,3,0,1,0,0,0,4,1,1
235541,1202,53,227,1,0,0,1,0,0,0,1,1,19,76,52,0,0,0,1,0,1,0,1,5,1,1
241999,86,32,4,0,0,0,0,1,3,0,2,2,20,91,75,0,2,1,81,567,271,1,0,1,0,0
551837,2315,497,23,1,0,0,0,0,0,0,1,5,14,92,53,0,2,2,9,26,2,1,1,7,5,0
510956,3042,265,25,1,0,1,2,0,2,0,3,2,94,164,145,0,2,0,3,6,1,1,1,12,1,1
114948,958,420,1,0,1,1,0,0,0,0,0,0,9,17,18,0,1,0,0,1,5,0,0,3,2,0
154318,7,8,1,0,0,0,0,0,3,1,5,11,377,1400,1636,9,0,1,1,1,0,0,1,2,0,0
221692,119,7,0,0,0,0,0,0,0,1,2,5,113,369,449,1,1,0,0,5,3,1,0,1,1,0
218032,2361,255,1,1,1,0,14,0,0,0,1,1,3,1,1,0,0,1,0,0,2,0,0,7,1,0
248805,677,230,69,0,0,0,0,0,0,0,2,0,67,43,50,1,1,0,0,1,1,0,0,1,1,0
585431,255,152,16,0,0,0,4,0,1,0,3,9,117,598,640,1,0,1,0,1,1,0,1,3,0,0
156353,698,57,6,0,0,0,0,0,0,0,0,9,88,363,356,5,0,0,0,1,0,0,0,1,1,0
132722,256,73,32,0,1,0,0,1,1,0,1,5,61,443,494,0,0,1,2,4,0,0,0,1,0,0
256933,753,128,82,0,0,0,0,0,1,0,2,0,136,313,342,1,0,0,31,65,10,0,0,1,1,0
218456,540,432,298,0,0,1,4,0,1,0,0,2,47,163,205,1,1,0,1,5,1,0,0,2,0,0
253619,210,16,1,0,0,0,0,0,0,4,3,5,223,727,723,4,0,0,1,0,1,0,0,7,1,1
237754,2690,845,4,2,3,2,51,1,2,1,21,30,1481,3457,4072,24,7,4,0,1,1,0,4,21,9,2
204465,929,86,2,1,0,0,7,2,1,1,4,4,2016,1049,885,9,4,2,0,1,0,0,6,9,1,0
125736,2564,486,0,1,0,1,21,0,1,0,3,84,263,290,396,2,1,1,0,1,0,0,1,14,1,0
63232,1401,250,16,1,0,0,0,0,0,0,4,1,332,888,1147,5,0,3,29,66,10,0,2,9,1,2
161263,2621,46,6,1,0,0,0,0,1,0,0,3,23,41,78,0,0,0,9,18,3,2,0,9,1,0
577355,2405,4,1,1,3,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,16,0,0
339617,612,211,0,0,0,0,0,0,0,0,3,4,347,180,262,2,1,0,0,0,0,1,0,4,0,0
113158,156,295,136,0,0,0,9,0,0,1,0,3,81,318,427,1,1,0,0,0,0,0,1,0,0,1
583421,1899,532,110,1,1,0,0,0,0,1,0,1,16,78,90,1,1,0,2,12,2,0,0,9,1,0
326461,33,36,749,1,0,0,16,0,0,0,0,0,0,1,2,0,0,0,5,136,55,2,0,2,1,2
249432,439,170,668,0,1,0,0,0,0,0,0,0,0,6,2,0,1,0,0,0,0,1,0,4,0,1
225894,763,110,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,3
50109,954,182,324,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,5,1,2
100123,7,2,2,0,2099,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
368928,1,2,0,3,4525,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,1,0,2,0,0
244050,173,1361,0,1,0,1,0,0,1,1,0,1,203,210,181,0,0,0,0,0,0,0,0,2,7,1
200064,1,0,0,0,0,1,0,0,1,2,6,3,1335,860,659,2,7,1,0,0,0,0,7,10,1,2
314228,48,157,0,0,1,0,0,0,0,0,0,10,476,241,197,0,0,1,0,0,1,0,6,7,0,0
560786,1,10,0,0,0,0,0,0,0,0,2,1,208,365,357,1,9,1,29,14,31,0,1,1,0,0
399640,0,0,0,0,1,0,1,0,20,4,4,0,3,9,4,179,227,1033,99,26,22,0,1,0,0,0
107148,1,1,0,0,0,0,1,0,2,2,0,5,1415,309,289,3,3,0,0,0,0,1,3,10,1,2
589642,0,0,0,0,0,0,0,0,2,1,4,1296,122,22,39,0,2,0,0,0,1,0,1,2,0,0
558514,0,1,0,0,0,0,0,0,3,0,49,49,688,126,115,2,2,3,0,0,0,1,2,6,0,0
543167,1,0,1,2,1,1,2,0,29,3,1,1,24,21,5,490,2599,2591,7,1,1,0,0,3,1,0
30167,0,0,0,0,0,0,0,0,0,0,1,4,168,517,432,3,0,0,0,0,0,0,0,0,1,1
51628,0,0,0,0,0,0,0,1,0,3,3,4,265,767,507,5,1,0,2,5,3,0,0,2,0,0
513590,1,7,2,6,7,0,2,5,84,18,60,7058,207,359,107,7499,2362,3824,13,4,3,11,7,19,7,4
204219,3,0,1,1,0,0,0,0,3,1,2,1491,28,15,21,0,0,0,0,0,1,1,0,0,1,0
238799,445,739,89,0,1,0,0,0,0,0,0,1,88,47,36,0,0,0,0,0,0,2,0,2,2,0
512209,163,1019,34,0,0,1,0,0,0,0,0,0,17,24,22,0,0,0,0,0,4,1,0,1,2,0
35556,105,509,23,1,0,0,30,0,0,0,0,59,279,238,200,3,0,0,7,29,44,0,0,7,2,0
530010,129,692,1,0,1,1,0,0,1,1,1,3,398,274,286,1,2,3,13,83,108,0,1,5,2,0
208621,68,861,238,1,0,2,17,0,1,0,1,1,217,141,129,2,0,0,1,1,3,0,0,2,3,0
33376,176,719,9,2,0,0,6,0,0,0,0,0,44,42,45,1,0,0,0,0,0,0,0,0,3,0
558118,445,657,56,0,0,0,0,0,0,0,0,1,60,62,77,0,0,0,0,2,1,0,0,2,2,0
508828,1281,1215,9,2,1,0,4,0,0,0,1,0,29,38,81,0,0,0,0,0,1,0,0,7,4,0
385507,0,0,0,0,1,0,0,0,4,2,120,14,858,310,345,2,6,0,0,0,1,0,2,3,1,1
50220,0,0,0,0,0,1,0,0,0,0,1,1,747,246,270,0,4,1,0,0,1,0,0,2,0,0
253376,0,1,0,0,1,0,0,2,2,1,4,3715,49,5,30,4,2,2,1,1,1,2,0,2,0,1
214051,161,1267,14,2,1,0,2,0,0,0,1,0,14,13,11,0,0,1,0,0,0,0,0,1,7,0
316663,728,680,73,0,0,0,0,0,0,0,0,0,6,32,22,0,0,0,0,3,0,0,0,6,1,0
581157,747,1377,2,1,0,1,0,0,2,0,0,0,1,1,1,0,0,0,0,0,1,0,0,5,1,0
202171,0,2,1,1,3,2,2,1,12,14,29,15208,235,35,144,4,6,7,0,4,2,2,2,13,4,2
224453,490,608,2,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,6,0
345379,560,366,18,1,0,0,0,0,0,0,0,0,29,19,28,0,0,0,0,0,0,0,0,4,1,0
220676,529,558,69,0,0,0,10,0,0,0,0,0,26,33,27,0,0,0,0,0,1,1,0,4,3,0
231309,0,0,0,0,0,0,1,0,8,0,0,0,2,1,1,1,339,662,2,0,0,0,0,0,0,0
351708,6,0,0,0,0,0,0,3,3,5,26,7175,89,15,63,1,4,2,0,1,0,3,0,2,3,1
198875,1,0,0,0,0,0,1,1,4,2,1,0,6,20,9,1,6,12,371,2061,6684,26,5,75,5,3
403814,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,3,68,216,854,2,2,11,0,1
588933,237,332,1292,0,0,0,0,0,2,0,0,1,4,22,28,0,0,0,2,2,1,0,0,2,0,3
65683,310,3245,10396,1,0,1,0,0,0,1,1,0,11,27,23,1,1,4,8,2,2,4,4,8,5,30
216191,267,1382,5202,0,0,4,10,0,3,1,1,1,5,1,7,0,0,0,7,13,2,2,2,1,9,11
216375,83,735,2108,1,0,16,12,6,1,0,1,0,7,3,1,0,1,0,4,4,1,0,1,0,2,15
250291,178,1249,3568,0,1,1,7,0,0,0,1,1,155,132,82,0,1,1,3,1,2,0,0,3,7,6
112280,489,1182,973,1,0,3,36,1,0,1,0,2,8,18,8,0,0,0,1,1,0,0,1,4,5,2
556144,32,191,1328,0,1,0,21,1,0,1,0,0,9,2,1,0,0,0,0,1,0,0,0,0,2,3
543366,115,1051,3717,2,1,1,36,11,0,1,0,0,51,121,104,1,0,0,0,11,1,1,0,0,1,6
235601,81,592,935,0,0,0,2,0,0,0,0,4,13,4,6,0,0,0,0,5,0,2,1,1,3,4
547110,290,770,130,0,0,0,8,0,1,0,0,0,3,3,6,0,0,0,0,0,2,0,0,0,2,0
205811,99,863,4,1,0,1,0,0,0,0,0,1,19,23,20,0,0,0,0,1,0,0,0,1,4,0
568391,33,990,144,0,0,0,0,0,0,0,0,1,6,7,6,0,0,0,0,5,2,0,0,0,4,2
211992,71,468,408,0,0,1,0,0,1,0,2,7,180,381,520,3,0,1,0,0,0,1,0,1,1,1
572899,1256,792,56,0,1,0,2,0,3,0,0,0,34,78,78,0,0,0,0,1,1,0,0,9,3,0
55354,519,1048,222,1,1,1,0,0,0,0,0,0,1,7,6,0,0,0,1,0,1,1,1,3,3,0
223655,78,354,1633,0,0,0,1,0,2,0,0,0,10,23,23,0,0,0,3,0,1,0,0,1,0,5
220924,69,338,1543,0,0,1,0,0,0,1,2,1,40,77,134,2,1,0,1,0,2,0,0,1,1,5
210216,366,501,2460,0,2,1,0,0,0,0,1,0,4,19,8,0,0,0,5,0,0,0,2,0,2,4
281663,0,1,0,0,1,0,0,0,0,0,5,8,172,842,1191,3,2,0,0,0,1,1,2,2,0,0
186029,0,0,0,46,20,0,4,1,0,0,0,0,12,0,0,0,0,0,0,0,0,7,976,0,1,0
529659,0,0,0,0,1,157,66,186,1169,28,14,0,0,2,0,0,1,0,0,1,1,1,1,2,2,1
135349,0,0,1,0,2,0,0,0,3,1,1,5,796,981,766,5,2,1,0,1,0,0,0,1,1,0
76995,0,0,0,0,0,0,0,0,1,0,1,6,289,476,375,3,0,0,0,0,0,0,2,3,0,0
94574,0,2,0,0,0,0,1,1,5,3,12,25,2872,3496,2884,21,7,2,0,4,0,1,10,18,1,0
349634,1478,2322,4,2,0,4,12,0,1,1,0,1,2,13,15,0,1,0,0,0,0,0,1,10,4,0
114136,129,231,2837,2,1,4,11,1,0,0,0,0,1,1,1,0,0,0,2,0,2,0,0,0,0,7
574032,285,305,161,0,0,1,13,0,1,0,1,3,199,253,211,2,1,1,0,1,1,0,0,4,1,0
401635,123,206,754,0,0,0,20,1,0,0,0,0,1,0,1,0,0,0,1,3,0,0,0,0,1,3
252308,42,138,806,0,0,10,5,2,0,0,0,0,2,2,4,0,0,0,2,3,0,0,0,0,0,0
252569,27,49,1152,1,0,0,11,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
149649,259,1088,1748,1,0,29,65,66,2,0,0,0,2,2,6,0,0,0,3,1,0,0,1,3,3,6
252979,270,729,560,0,0,5,43,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
566193,215,282,629,0,0,4,8,10,0,0,1,0,0,0,2,0,0,0,0,3,1,1,0,2,2,3
111050,129,256,646,0,0,15,20,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
239059,18,79,1380,0,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
533434,472,982,1015,0,0,1,30,0,0,0,0,0,0,5,7,0,0,0,0,2,1,0,0,3,1,3
223672,35,76,1220,0,1,0,0,0,1,0,0,0,3,2,2,0,0,0,2,2,7,0,0,0,0,6
217548,55,109,2469,0,0,1,4,2,0,0,0,0,0,1,0,1,0,0,4,3,2,1,0,0,0,11
209882,603,683,1258,0,0,43,48,16,1,2,0,3,2,3,4,0,0,1,17,122,78,0,0,1,4,1
561981,315,606,76,0,1,1,17,0,0,0,1,2,2,12,14,0,0,0,0,2,4,0,0,2,1,0
225982,51,1008,2,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,4,1
239437,75,960,13,0,0,0,3,0,0,0,0,0,1,0,4,0,0,0,0,4,8,1,0,0,3,0
560846,92,973,119,0,3,4,20,4,0,1,0,7,430,555,548,2,2,0,0,1,0,0,2,0,3,0
239095,177,972,420,0,0,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,1
542025,247,1160,32,0,0,2,0,0,0,0,0,0,2,8,5,0,0,1,0,0,0,0,0,1,2,0
225485,126,1136,9,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0
350375,624,2836,15,0,0,7,18,0,0,0,0,0,3,19,20,0,0,0,0,2,0,0,1,3,6,0
254009,126,1035,89,0,0,0,0,5,0,0,0,0,0,1,3,0,0,0,0,4,0,1,1,1,2,0
248114,134,2091,4,0,0,2,1,0,0,0,0,0,1,2,3,1,1,0,0,1,0,0,2,2,5,0
311550,71,1046,84,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,3,0,0,0,0,1,0
251112,75,906,18,0,0,0,2,10,2,0,0,1,0,3,4,0,0,0,0,2,0,0,0,0,3,0
91949,0,0,0,0,0,0,0,0,1,3,5,5,1031,2401,2457,16,2,1,0,0,0,0,3,4,0,1
580190,9,24,1585,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
137813,13,23,1147,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,5,5,0,0,0,1,4
168709,20,53,3174,0,0,1,1,10,0,0,1,0,0,2,0,0,0,1,2,6,1,0,1,0,2,10
509078,7,29,1545,1,0,3,7,6,0,0,0,0,1,0,0,0,0,2,0,2,1,0,0,0,1,0
250781,10,21,1083,0,0,7,4,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,2
275285,0,0,0,0,0,0,0,0,1,0,2,4,213,772,675,7,1,0,0,0,0,1,1,2,1,1
112742,2978,9,1,2,2,0,4,0,2,1,2,0,1,0,1,1,0,1,0,1,0,0,1,10,0,2
589390,279,397,323,0,1,0,0,0,2,1,4,998,98,77,77,0,0,1,0,0,0,0,0,2,0,0
282711,0,2,4,0,0,0,1,0,2,3,4,6,2720,2926,2030,17,1,2,0,0,0,2,10,20,3,2
286104,277,4633,80,2,0,6,43,12,2,0,1,2,373,543,432,1,0,0,1,5,3,0,0,3,10,0
584527,194,1294,494,0,0,8,11,2,0,0,1,0,24,36,6,0,0,0,0,4,2,0,0,0,5,1
207796,143,993,59,0,0,0,5,10,0,0,0,0,42,75,69,1,0,0,0,2,6,0,1,0,1,1
134616,50,151,82,0,0,0,0,2,0,0,1,0,317,425,269,2,1,0,0,4,3,0,1,3,0,0
206278,35,30,0,0,0,0,2,0,6,1,5,15,4792,2918,1939,17,6,2,0,5,0,2,20,30,2,0
212027,55,663,692,0,0,6,0,0,0,0,2,2,48,53,55,0,0,1,1,10,13,1,0,2,2,0
206963,19,220,28,1,0,1,0,0,1,1,2,0,328,363,268,3,0,1,61,66,27,1,0,5,0,0
512939,3,64,72,0,0,0,0,0,1,0,0,1,386,217,253,1,1,0,0,1,0,0,0,1,0,0
161451,62,1821,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,2,1,0
513763,0,0,0,1,1,0,0,0,1,2,3,10,199,2230,2110,10,0,1,0,0,0,0,0,2,2,0
573491,0,0,0,0,0,0,0,0,1,1,1,0,505,360,297,0,0,0,0,0,0,0,1,3,1,0
102361,0,1,0,0,0,0,0,1,0,4,4,5,203,1134,901,5,1,1,0,0,0,1,0,2,1,1
531244,0,0,0,0,0,0,1,0,1,1,13,5,242,1137,1165,6,1,0,0,0,0,0,1,1,0,0
267008,0,0,0,0,0,0,0,0,1,2,8,9,292,1123,1078,5,1,0,0,0,0,2,2,0,0,0
210067,0,0,0,0,2,0,0,0,1,2,5,9,525,1785,1407,10,2,2,1,1,1,0,2,8,2,1
576076,0,0,0,0,0,0,0,0,1,0,3,3,1244,978,607,5,3,0,0,0,0,0,6,4,0,0
166011,0,0,0,0,0,0,0,0,0,1,1,4,158,569,434,4,1,1,0,0,0,0,0,0,1,0
553966,0,0,0,0,0,0,0,0,0,2,3,6,112,437,542,5,0,0,0,3,1,1,0,1,0,1
264526,0,0,0,0,0,0,0,0,0,0,3,3,157,527,548,1,0,0,0,0,0,0,0,2,0,0
2742,0,0,0,0,2,0,0,0,2,1,9,7,833,2648,2175,13,4,1,1,0,0,0,1,4,0,2
47263,0,0,0,0,0,0,0,0,2,0,3,5,479,1461,1152,6,2,1,11,50,11,0,3,2,0,1
2745,0,0,0,0,0,0,0,0,0,0,1,4,129,514,610,4,2,1,0,1,0,0,0,2,0,0
83666,0,0,0,0,1,0,0,0,1,1,2,0,214,717,557,2,0,1,1,0,0,0,0,1,0,0
143650,1,0,0,0,0,0,1,0,1,0,4,8,515,1049,1075,7,0,1,0,0,1,0,0,3,0,0
284052,0,0,0,0,2,0,1,1,7,8,28,32,1353,5767,6494,39,4,2,3,12,15,0,7,10,2,1
564996,0,0,0,0,0,0,2,0,1,1,3,6,348,1269,838,7,1,0,0,1,0,0,0,3,0,0
563567,1,1,0,1,0,1,0,0,3,4,10,9,244,938,1065,6,8,12,575,195,257,4,0,5,0,2
251287,0,0,0,0,1,0,0,0,1,2,4,6,164,802,955,5,0,0,1,3,6,0,0,2,0,1
565564,1,0,0,1,0,0,2,5,2,4,1,1,20,137,128,2,6,15,581,2445,2980,6,2,33,2,3
220556,0,0,0,0,0,0,0,1,0,5,4,7,162,650,793,4,1,0,0,0,5,0,1,0,1,1
162841,0,1,0,1,1,0,0,1,0,0,10,12,561,2369,2254,7,0,1,1,6,23,0,2,6,0,0
534587,2,0,2,0,0,1,0,1,1,2,6,15,866,3275,3335,19,1,0,0,0,0,1,1,5,0,2
581965,0,0,0,0,1,0,2,0,3,4,40,35,943,4521,4851,31,8,2,21,14,13,4,3,9,3,1
260455,0,0,0,1,0,1,0,0,5,0,7,11,602,1794,1717,9,5,0,0,0,1,0,1,7,0,0
208032,0,0,1,0,0,0,0,0,0,1,4,4,168,839,708,4,0,3,0,0,0,0,0,2,0,1
